Order id;Razón Social ;Sucursal;Métodos De Pago;Subtotal $;Subvención Yummy $;Subtotal Mas Subvención Yummy;Total Cupones de Comercio $;IGTF Comercio $;Fecha De La Orden;Tipo de Delivery;Estado de la orden
18536379;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$1.80;$0.00;$1.80;$0.00;$0.00;9/2/2026;CoreLogistics;Finalizado
18536401;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$5.45;$0.00;$5.45;$0.00;$0.00;9/2/2026;CoreLogistics;Finalizado
18536423;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$16.00;$0.00;$16.00;$0.00;$0.00;9/2/2026;CoreLogistics;Finalizado
18538784;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$8.75;$0.00;$8.75;$0.00;$0.00;10/2/2026;CoreLogistics;Finalizado
18539263;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$22.50;$0.00;$22.50;$0.00;$0.00;10/2/2026;CoreLogistics;Finalizado
18540542;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$3.00;$0.00;$3.00;$0.00;$0.00;10/2/2026;CoreLogistics;Finalizado
18540569;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$22.50;$0.00;$22.50;$0.00;$0.00;10/2/2026;CoreLogistics;Finalizado
18541282;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.72;$0.00;$4.72;$0.00;$0.00;10/2/2026;CoreLogistics;Finalizado
18541358;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$4.80;$0.00;$4.80;$0.00;$0.00;10/2/2026;CoreLogistics;Finalizado
18541775;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$12.75;$0.00;$12.75;$0.00;$0.00;11/2/2026;CoreLogistics;Finalizado
18544837;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$5.99;$0.00;$5.99;$0.00;$0.00;11/2/2026;CoreLogistics;Finalizado
18544996;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$68.63;$0.00;$68.63;$0.00;$0.00;11/2/2026;CoreLogistics;Finalizado
18545124;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$22.04;$0.00;$22.04;$0.00;$0.00;11/2/2026;CoreLogistics;Finalizado
18545836;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$2.65;$0.00;$2.65;$0.00;$0.00;11/2/2026;CoreLogistics;Finalizado
18546037;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$41.19;$0.00;$41.19;$0.00;$0.00;11/2/2026;CoreLogistics;Finalizado
18546128;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$2.38;$0.00;$2.38;$0.00;$0.00;11/2/2026;CoreLogistics;Finalizado
18546176;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$42.52;$0.00;$42.52;$0.00;$0.00;11/2/2026;CoreLogistics;Finalizado
18546450;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;stripe;$10.00;$0.00;$10.00;$0.00;$0.00;12/2/2026;CoreLogistics;Finalizado
18547491;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$52.65;$0.00;$52.65;$0.00;$0.00;12/2/2026;CoreLogistics;Finalizado
18548964;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$21.99;$0.00;$21.99;$0.00;$0.00;12/2/2026;CoreLogistics;Finalizado
18549556;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;megasoft;$6.00;$0.00;$6.00;$0.00;$0.00;12/2/2026;CoreLogistics;Finalizado
18550909;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$12.50;$0.00;$12.50;$0.00;$0.00;12/2/2026;CoreLogistics;Finalizado
18550989;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$16.92;$0.00;$16.92;$0.00;$0.00;12/2/2026;CoreLogistics;Finalizado
18550951;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$7.81;$0.00;$7.81;$0.00;$0.00;12/2/2026;CoreLogistics;Finalizado
18551467;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$3.75;$0.00;$3.75;$0.00;$0.00;12/2/2026;CoreLogistics;Finalizado
18556450;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$12.60;$0.00;$12.60;$0.00;$0.00;13/2/2026;CoreLogistics;Finalizado
18556899;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$9.70;$0.00;$9.70;$0.00;$0.00;13/2/2026;CoreLogistics;Finalizado
18556481;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$7.20;$0.00;$7.20;$0.00;$0.00;13/2/2026;CoreLogistics;Finalizado
18556914;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$7.95;$0.00;$7.95;$0.00;$0.00;13/2/2026;CoreLogistics;Finalizado
18557252;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$19.50;$0.00;$19.50;$0.00;$0.00;13/2/2026;CoreLogistics;Finalizado
18559081;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$18.00;$0.00;$18.00;$0.00;$0.00;13/2/2026;CoreLogistics;Finalizado
18559371;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$20.00;$0.00;$20.00;$0.00;$0.00;13/2/2026;CoreLogistics;Finalizado
18559303;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$10.99;$0.00;$10.99;$0.00;$0.00;13/2/2026;CoreLogistics;Finalizado
18559325;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$6.50;$0.00;$6.50;$0.00;$0.00;13/2/2026;CoreLogistics;Finalizado
18559425;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.40;$0.00;$4.40;$0.00;$0.00;13/2/2026;CoreLogistics;Finalizado
18559597;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.00;$0.00;$4.00;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18559934;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$21.77;$0.00;$21.77;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18560062;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$1.80;$0.00;$1.80;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18560409;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$3.24;$0.00;$3.24;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18558742;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$73.69;$0.00;$73.69;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18560959;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$17.58;$0.00;$17.58;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18563811;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$7.31;$0.00;$7.31;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18568110;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$10.00;$0.00;$10.00;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18568733;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$7.13;$0.00;$7.13;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18568610;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$35.99;$0.00;$35.99;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18569014;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$16.02;$0.00;$16.02;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18569012;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$10.00;$0.00;$10.00;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18569074;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$26.00;$0.00;$26.00;$0.00;$0.00;14/2/2026;CoreLogistics;Finalizado
18569177;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$7.60;$0.00;$7.60;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18569173;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;credits;$7.51;$0.00;$7.51;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18569382;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$7.15;$0.00;$7.15;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18569586;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.00;$0.00;$4.00;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18569706;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$13.41;$0.00;$13.41;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18569803;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$2.38;$0.00;$2.38;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18574349;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$3.79;$0.00;$3.79;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18574687;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$9.31;$0.00;$9.31;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18574733;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$20.40;$0.00;$20.40;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18574976;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$15.02;$0.00;$15.02;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18575027;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$15.75;$0.00;$15.75;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18575133;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;credits;$4.00;$0.00;$4.00;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18574883;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$50.71;$0.00;$50.71;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18575401;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$13.91;$0.00;$13.91;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18575412;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$10.40;$0.00;$10.40;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18575496;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$1.50;$0.00;$1.50;$0.00;$0.00;15/2/2026;CoreLogistics;Finalizado
18575659;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;credits;$13.00;$0.00;$13.00;$0.00;$0.00;16/2/2026;CoreLogistics;Finalizado
18575785;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;credits;$32.25;$0.00;$32.25;$0.00;$0.00;16/2/2026;CoreLogistics;Finalizado
18575829;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$17.10;$0.00;$17.10;$0.00;$0.00;16/2/2026;CoreLogistics;Finalizado
18580744;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$8.60;$0.00;$8.60;$0.00;$0.00;16/2/2026;CoreLogistics;Finalizado
18580805;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$10.28;$0.00;$10.28;$0.00;$0.00;16/2/2026;CoreLogistics;Finalizado
18580911;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$20.53;$0.00;$20.53;$0.00;$0.00;16/2/2026;CoreLogistics;Finalizado
18581514;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$4.62;$0.00;$4.62;$0.00;$0.00;16/2/2026;CoreLogistics;Finalizado
18581784;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;InstantDebit;$7.50;$0.00;$7.50;$0.00;$0.00;17/2/2026;CoreLogistics;Finalizado
18582331;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$38.78;$0.00;$38.78;$0.00;$0.00;17/2/2026;CoreLogistics;Finalizado
18583305;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$20.77;$0.00;$20.77;$0.00;$0.00;17/2/2026;CoreLogistics;Finalizado
18591062;INVERSIONES GASTROBAR CAFE, C.A;CAFE IN;megasoft;$4.00;$0.00;$4.00;$0.00;$0.00;18/2/2026;CoreLogistics;Finalizado
18591189;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$8.00;$0.00;$8.00;$0.00;$0.00;18/2/2026;CoreLogistics;Finalizado
18591488;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$6.00;$0.00;$6.00;$0.00;$0.00;18/2/2026;CoreLogistics;Finalizado
18591744;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$66.21;$0.00;$66.21;$0.00;$0.00;18/2/2026;CoreLogistics;Finalizado
18591919;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.00;$0.00;$4.00;$0.00;$0.00;18/2/2026;CoreLogistics;Finalizado
18591940;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$11.80;$0.00;$11.80;$0.00;$0.00;18/2/2026;CoreLogistics;Finalizado
18592172;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$7.25;$0.00;$7.25;$0.00;$0.00;18/2/2026;CoreLogistics;Finalizado
18592700;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$9.40;$0.00;$9.40;$0.00;$0.00;18/2/2026;CoreLogistics;Finalizado
18592680;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$10.57;$0.00;$10.57;$0.00;$0.00;18/2/2026;CoreLogistics;Finalizado
18592993;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$121.96;$0.00;$121.96;$0.00;$0.00;18/2/2026;CoreLogistics;Finalizado
18593197;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$15.90;$0.00;$15.90;$0.00;$0.00;19/2/2026;CoreLogistics;Finalizado
18593512;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$10.53;$0.00;$10.53;$0.00;$0.00;19/2/2026;CoreLogistics;Finalizado
18595185;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$1.50;$0.00;$1.50;$0.00;$0.00;19/2/2026;CoreLogistics;Finalizado
18597358;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.00;$0.00;$4.00;$0.00;$0.00;19/2/2026;CoreLogistics;Finalizado
18598074;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$5.78;$0.00;$5.78;$0.00;$0.00;19/2/2026;CoreLogistics;Finalizado
18598152;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.13;$0.00;$4.13;$0.00;$0.00;19/2/2026;CoreLogistics;Finalizado
18598353;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$24.00;$0.00;$24.00;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18598387;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$8.40;$0.00;$8.40;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18600264;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.70;$0.00;$4.70;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18601075;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$3.80;$0.00;$3.80;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18600857;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$10.00;$0.00;$10.00;$0.00;$0.00;20/2/2026;Pickup;Finalizado
18600957;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$29.86;$0.00;$29.86;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18602049;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$107.54;$0.00;$107.54;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18603448;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$10.13;$0.00;$10.13;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18603927;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$8.64;$0.00;$8.64;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18604028;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$17.25;$0.00;$17.25;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18604429;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$3.42;$0.00;$3.42;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18604337;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.00;$0.00;$4.00;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18604420;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$14.88;$0.00;$14.88;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18604469;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$24.00;$0.00;$24.00;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18604389;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$29.00;$0.00;$29.00;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18604872;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$8.00;$0.00;$8.00;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18605129;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$15.20;$0.00;$15.20;$0.00;$0.00;20/2/2026;CoreLogistics;Finalizado
18605364;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$6.09;$0.00;$6.09;$0.00;$0.00;21/2/2026;CoreLogistics;Finalizado
18605650;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$11.05;$0.00;$11.05;$0.00;$0.00;21/2/2026;CoreLogistics;Finalizado
18606042;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$17.79;$0.00;$17.79;$0.00;$0.00;21/2/2026;CoreLogistics;Finalizado
18607796;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$7.59;$0.00;$7.59;$0.00;$0.00;21/2/2026;CoreLogistics;Finalizado
18608176;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$6.60;$0.00;$6.60;$0.00;$0.00;21/2/2026;CoreLogistics;Finalizado
18609415;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$16.00;$0.00;$16.00;$0.00;$0.00;21/2/2026;CoreLogistics;Finalizado
18610920;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$10.77;$0.00;$10.77;$0.00;$0.00;21/2/2026;CoreLogistics;Finalizado
18611113;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$20.00;$0.00;$20.00;$0.00;$0.00;21/2/2026;CoreLogistics;Finalizado
18611585;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$12.00;$0.00;$12.00;$0.00;$0.00;21/2/2026;CoreLogistics;Finalizado
18612068;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$6.60;$0.00;$6.60;$0.00;$0.00;21/2/2026;CoreLogistics;Finalizado
18612176;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$17.04;$0.00;$17.04;$0.00;$0.00;21/2/2026;CoreLogistics;Finalizado
18612369;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$23.00;$0.00;$23.00;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18612330;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;pos;$20.00;$0.00;$20.00;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18612803;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$12.70;$0.00;$12.70;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18613011;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$13.75;$0.00;$13.75;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18613750;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$7.52;$0.00;$7.52;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18614303;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$3.00;$0.00;$3.00;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18614617;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$8.05;$0.00;$8.05;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18615096;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$12.47;$0.00;$12.47;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18615333;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$31.48;$0.00;$31.48;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18616264;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$4.00;$0.00;$4.00;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18617047;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$12.75;$0.00;$12.75;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18617645;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$21.93;$0.00;$21.93;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18618692;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$4.00;$0.00;$4.00;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18618694;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$12.76;$0.00;$12.76;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18618697;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$10.00;$0.00;$10.00;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18618732;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$12.40;$0.00;$12.40;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18618950;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$9.10;$0.00;$9.10;$0.00;$0.00;22/2/2026;CoreLogistics;Finalizado
18619072;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$12.40;$0.00;$12.40;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
18619163;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$12.75;$0.00;$12.75;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
18619274;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$3.85;$0.00;$3.85;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
18619311;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$13.05;$0.00;$13.05;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
18619348;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;stripe;$17.48;$0.00;$17.48;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
18620380;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$1.60;$0.00;$1.60;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
18620330;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$16.00;$0.00;$16.00;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
18621364;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$19.22;$0.00;$19.22;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
18622066;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;InstantDebit;$2.35;$0.00;$2.35;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
18622328;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;CreditsPagoMovilV2;$8.00;$0.00;$8.00;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
18622457;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;punto_de_venta;$12.42;$0.00;$12.42;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
18622834;INVERSIONES MERCEBAR, C.A.;2 Doce Market - Las Mercedes;megasoft;$2.91;$0.00;$2.91;$0.00;$0.00;23/2/2026;CoreLogistics;Finalizado
